callID, phoneNumber, Line, destPhoneNumber, startDate, endDate, startTime, endTime, Type, Cost
26,01697044444,0,01695555555,18/01/2014,18/01/2014,22:10:00,22:34:00,Local,96.0
27,01697044444,0,01695555555,03/02/2014,03/02/2014,15:35:00,16:24:00,Local,49.0
28,01697044444,1,01695555555,07/01/2014,07/01/2014,20:40:00,21:04:00,Local,96.0
29,01697044444,0,01695555555,01/02/2014,01/02/2014,19:35:00,19:59:00,Local,96.0
30,01697044444,0,01695555555,17/02/2014,17/02/2014,19:05:00,19:54:00,Local,49.0
31,01697044444,0,01695555555,02/02/2014,02/02/2014,16:40:00,17:29:00,Local,49.0
32,01697044444,1,08456105555,06/02/2014,06/02/2014,21:35:00,21:51:00,National,128.0
33,01697044444,1,01695555555,17/01/2014,17/01/2014,21:00:00,21:24:00,Local,96.0
34,01697044444,0,07748555555,07/02/2014,07/02/2014,20:55:00,21:08:00,Mobile,325.0
35,01697044444,0,08456105555,26/01/2014,26/01/2014,02:30:00,03:01:00,National,124.0
36,01697044444,1,01695555555,25/01/2014,25/01/2014,19:15:00,19:39:00,Local,96.0
37,01697044444,0,01695555555,06/02/2014,06/02/2014,18:25:00,18:49:00,Local,96.0
38,01697044444,1,07748555555,07/02/2014,07/02/2014,15:50:00,16:03:00,Mobile,325.0
39,01697044444,1,07748555555,15/02/2014,15/02/2014,19:05:00,19:18:00,Mobile,325.0
40,01697044444,1,01695555555,23/01/2014,23/01/2014,14:10:00,14:34:00,Local,96.0
41,01697044444,0,08456105555,05/02/2014,05/02/2014,13:15:00,13:31:00,National,128.0
42,01697044444,1,07748555555,16/01/2014,16/01/2014,13:00:00,13:13:00,Mobile,325.0
43,01697044444,0,01695555555,12/02/2014,12/02/2014,20:45:00,21:09:00,Local,96.0
44,01697044444,0,01695555555,11/02/2014,11/02/2014,20:45:00,21:09:00,Local,96.0
45,01697044444,0,01695555555,28/01/2014,28/01/2014,18:35:00,18:53:00,Local,72.0
46,01697044444,1,01695555555,17/02/2014,17/02/2014,16:00:00,16:37:00,Local,37.0
47,01697044444,0,07748555555,31/12/2013,31/12/2013,20:55:00,21:02:00,Mobile,175.0
48,01697044444,0,01695555555,17/02/2014,17/02/2014,21:45:00,22:22:00,Local,37.0
49,01697044444,0,07748555555,06/01/2014,06/01/2014,15:00:00,15:14:00,Mobile,210.0
50,01697044444,1,01695555555,30/12/2013,30/12/2013,21:25:00,22:02:00,Local,37.0
51,01697044444,1,01695555555,26/01/2014,26/01/2014,14:05:00,14:42:00,Local,37.0
52,01697044444,0,01695555555,20/01/2014,20/01/2014,18:30:00,19:07:00,Local,37.0
53,01697044444,1,08456105555,19/01/2014,19/01/2014,17:55:00,18:20:00,National,100.0
54,01697044444,1,01695555555,27/01/2014,28/01/2014,23:50:00,00:27:00,Local,37.0
55,01697044444,0,07748555555,07/01/2014,07/01/2014,22:45:00,22:52:00,Mobile,175.0
56,01697044444,0,01695555555,30/01/2014,30/01/2014,18:40:00,18:58:00,Local,72.0
57,01697044444,1,08456105555,01/02/2014,01/02/2014,21:45:00,21:55:00,National,80.0
58,01697044444,0,01695555555,01/02/2014,01/02/2014,21:15:00,21:33:00,Local,72.0
59,01697044444,1,08456105555,02/02/2014,02/02/2014,19:50:00,20:15:00,National,100.0
60,01697044444,0,59955555555,10/02/2014,10/02/2014,19:10:00,19:40:00,Intl,750.0
61,01697044444,0,01695555555,06/02/2014,06/02/2014,20:45:00,21:03:00,Local,72.0
62,01697044444,0,01695555555,08/01/2014,08/01/2014,21:20:00,21:38:00,Local,72.0
63,01697044444,1,01695555555,02/01/2014,02/01/2014,02:50:00,03:08:00,Local,72.0
64,01697044444,1,01695555555,21/01/2014,21/01/2014,17:55:00,18:13:00,Local,72.0
65,01697044444,1,07748555555,16/02/2014,16/02/2014,19:35:00,19:49:00,Mobile,210.0
66,01697044444,1,08456105555,02/01/2014,02/01/2014,10:05:00,10:15:00,National,80.0
67,01697044444,0,01695555555,28/01/2014,28/01/2014,20:45:00,21:03:00,Local,72.0
68,01697044444,1,59955555555,02/01/2014,02/01/2014,18:50:00,19:15:00,Intl,750.0
69,01697044444,0,01695555555,22/01/2014,22/01/2014,21:35:00,21:53:00,Local,72.0
70,01697044444,1,01695555555,12/01/2014,12/01/2014,14:15:00,14:52:00,Local,37.0
71,01697044444,0,59955555555,30/12/2013,30/12/2013,14:05:00,14:35:00,Intl,750.0
72,01697044444,0,08456105555,31/12/2013,31/12/2013,16:20:00,16:30:00,National,80.0
73,01697044444,0,07748555555,22/01/2014,22/01/2014,19:20:00,19:27:00,Mobile,175.0
74,01697044444,1,01695555555,17/01/2014,17/01/2014,10:50:00,11:08:00,Local,72.0
75,01697044444,1,01695555555,03/01/2014,03/01/2014,19:40:00,19:58:00,Local,72.0
76,01697044444,1,07748555555,19/01/2014,19/01/2014,11:15:00,11:29:00,Mobile,210.0
77,01697044444,1,01695555555,16/01/2014,16/01/2014,18:45:00,19:03:00,Local,72.0
78,01697044444,0,01695555555,03/02/2014,03/02/2014,13:00:00,13:37:00,Local,37.0
79,01697044444,0,01695555555,02/01/2014,02/01/2014,19:55:00,20:13:00,Local,72.0
80,01697044444,1,01695555555,15/01/2014,15/01/2014,18:10:00,18:28:00,Local,72.0
81,01697044444,0,07748555555,17/02/2014,17/02/2014,17:55:00,18:09:00,Mobile,210.0
82,01697044444,0,01695555555,20/02/2014,20/02/2014,10:45:00,11:03:00,Local,72.0
83,01697044444,0,01695555555,09/01/2014,09/01/2014,20:55:00,21:13:00,Local,72.0
84,01697044444,1,07748555555,18/01/2014,18/01/2014,18:35:00,18:42:00,Mobile,175.0
85,01697044444,0,01695555555,22/01/2014,22/01/2014,17:30:00,17:48:00,Local,72.0
86,01697044444,1,01695555555,20/01/2014,20/01/2014,16:25:00,17:02:00,Local,37.0
87,01697044444,0,01695555555,12/01/2014,12/01/2014,19:55:00,20:32:00,Local,37.0
88,01697044444,1,01695555555,22/02/2014,22/02/2014,16:30:00,16:48:00,Local,72.0
89,01697044444,1,01695555555,14/01/2014,14/01/2014,17:10:00,17:28:00,Local,72.0
90,01697044444,1,01695555555,29/01/2014,29/01/2014,22:10:00,22:28:00,Local,72.0
91,01697044444,1,01695555555,09/02/2014,09/02/2014,17:10:00,17:47:00,Local,37.0
92,01697044444,1,01695555555,26/01/2014,26/01/2014,15:50:00,16:27:00,Local,37.0
93,01697044444,1,08456105555,24/01/2014,24/01/2014,20:10:00,20:20:00,National,80.0
94,01697044444,1,01695555555,23/01/2014,23/01/2014,18:20:00,18:38:00,Local,72.0
95,01697044444,0,01695555555,01/01/2014,01/01/2014,20:50:00,21:08:00,Local,72.0
96,01697044444,1,01695555555,07/02/2014,07/02/2014,21:10:00,21:28:00,Local,72.0
97,01697044444,0,07748555555,18/02/2014,18/02/2014,19:15:00,19:22:00,Mobile,175.0
98,01697044444,0,01695555555,03/01/2014,03/01/2014,14:00:00,14:18:00,Local,72.0
99,01697044444,0,01695555555,19/02/2014,19/02/2014,06:15:00,06:33:00,Local,72.0
100,01697044444,0,07748555555,14/02/2014,14/02/2014,14:25:00,14:32:00,Mobile,175.0
101,01697044444,1,01695555555,21/02/2014,21/02/2014,20:20:00,20:38:00,Local,72.0
102,01697044444,1,01695555555,20/01/2014,20/01/2014,19:50:00,20:27:00,Local,37.0
103,01697044444,0,01695555555,21/01/2014,21/01/2014,20:00:00,20:18:00,Local,72.0
104,01697044444,0,01695555555,05/01/2014,05/01/2014,16:25:00,17:02:00,Local,37.0
105,01697044444,0,01695555555,24/01/2014,24/01/2014,19:35:00,19:53:00,Local,72.0
106,01697044444,1,01695555555,23/02/2014,23/02/2014,10:25:00,11:02:00,Local,37.0
107,01697044444,0,01695555555,30/01/2014,30/01/2014,16:45:00,17:03:00,Local,72.0
108,01697044444,0,01695555555,27/01/2014,27/01/2014,15:45:00,16:22:00,Local,37.0
109,01697044444,0,08456105555,25/01/2014,25/01/2014,17:50:00,18:00:00,National,80.0
110,01697044444,1,01695555555,10/02/2014,10/02/2014,13:35:00,14:12:00,Local,37.0
111,01697044444,1,01695555555,11/01/2014,11/01/2014,09:20:00,09:38:00,Local,72.0
112,01697044444,0,08456105555,27/01/2014,27/01/2014,00:35:00,01:00:00,National,100.0
113,01697044444,0,01695555555,07/01/2014,07/01/2014,22:00:00,22:18:00,Local,72.0
114,01697044444,0,01695555555,10/02/2014,10/02/2014,20:10:00,21:02:00,Local,52.0
115,01697044444,0,01695555555,09/02/2014,09/02/2014,16:10:00,17:02:00,Local,52.0
116,01697044444,0,01695555555,28/01/2014,28/01/2014,19:10:00,19:35:00,Local,100.0
117,01697044444,0,01695555555,09/01/2014,09/01/2014,19:25:00,19:50:00,Local,100.0
118,01697044444,1,07748555555,07/01/2014,07/01/2014,18:55:00,19:09:00,Mobile,350.0
119,01697044444,1,07748555555,05/02/2014,05/02/2014,00:50:00,01:04:00,Mobile,350.0
120,01697044444,1,07748555555,05/01/2014,05/01/2014,19:00:00,19:26:00,Mobile,390.0
121,01697044444,1,01695555555,06/01/2014,06/01/2014,17:35:00,18:27:00,Local,52.0
122,01697044444,0,01695555555,16/02/2014,16/02/2014,18:00:00,18:52:00,Local,52.0
123,01697044444,1,01695555555,30/12/2013,30/12/2013,11:25:00,12:17:00,Local,52.0
124,01697044444,1,59955555555,16/02/2014,16/02/2014,14:55:00,15:32:00,Intl,925.0
125,01697044444,0,01695555555,13/02/2014,13/02/2014,21:00:00,21:25:00,Local,100.0
126,01697044444,1,07748555555,03/01/2014,03/01/2014,20:55:00,21:09:00,Mobile,350.0
127,01697044444,1,01695555555,16/02/2014,16/02/2014,04:50:00,05:42:00,Local,52.0
128,01697044444,1,01695555555,12/01/2014,12/01/2014,12:20:00,13:12:00,Local,52.0
129,01697044444,1,59955555555,27/01/2014,27/01/2014,20:35:00,21:12:00,Intl,925.0
130,01697044444,1,01695555555,15/01/2014,15/01/2014,09:55:00,10:20:00,Local,100.0
131,01697044444,0,01695555555,08/02/2014,09/02/2014,23:50:00,00:15:00,Local,100.0
132,01697044444,1,07748555555,17/02/2014,17/02/2014,14:40:00,15:06:00,Mobile,390.0
133,01697044444,1,01695555555,09/02/2014,10/02/2014,23:45:00,00:37:00,Local,52.0
134,01697044444,0,01695555555,12/02/2014,12/02/2014,14:40:00,15:05:00,Local,100.0
135,01697044444,1,01695555555,27/01/2014,27/01/2014,21:45:00,22:37:00,Local,52.0
136,01697044444,1,01695555555,12/01/2014,12/01/2014,16:50:00,17:42:00,Local,52.0
137,01697044444,1,59955555555,19/01/2014,19/01/2014,19:10:00,19:47:00,Intl,925.0
138,01697044444,1,01695555555,27/01/2014,27/01/2014,18:15:00,19:07:00,Local,52.0
139,01697044444,0,01695555555,05/02/2014,05/02/2014,21:55:00,22:20:00,Local,100.0
140,01697044444,1,07748555555,16/02/2014,16/02/2014,17:30:00,17:56:00,Mobile,390.0
141,01697044444,0,01695555555,22/01/2014,22/01/2014,18:20:00,18:45:00,Local,100.0
142,01697044444,1,08456105555,23/01/2014,23/01/2014,18:50:00,19:07:00,National,136.0
143,01697044444,0,59955555555,23/02/2014,23/02/2014,20:30:00,21:07:00,Intl,925.0
144,01697044444,1,01695555555,10/02/2014,10/02/2014,15:55:00,16:47:00,Local,52.0
145,01697044444,1,07748555555,19/02/2014,19/02/2014,17:45:00,17:59:00,Mobile,350.0
146,01697044444,0,01695555555,19/02/2014,19/02/2014,19:20:00,19:45:00,Local,100.0
147,01697044444,1,01695555555,09/02/2014,09/02/2014,13:50:00,14:42:00,Local,52.0
148,01697044444,0,01695555555,02/01/2014,02/01/2014,13:30:00,13:55:00,Local,100.0
149,01697044444,1,01695555555,05/01/2014,05/01/2014,12:05:00,12:57:00,Local,52.0
150,01697044444,1,01695555555,06/01/2014,06/01/2014,19:10:00,20:02:00,Local,52.0
151,01697044444,0,59955555555,25/01/2014,25/01/2014,21:10:00,21:42:00,Intl,960.0
152,01697044444,0,01695555555,30/12/2013,30/12/2013,12:45:00,13:37:00,Local,52.0
153,01697044444,0,07748555555,10/02/2014,10/02/2014,09:00:00,09:26:00,Mobile,390.0
154,01697044444,0,01695555555,14/02/2014,14/02/2014,18:25:00,18:50:00,Local,100.0
155,01697044444,1,59955555555,20/01/2014,20/01/2014,23:00:00,23:37:00,Intl,925.0
156,01697044444,1,01695555555,20/01/2014,20/01/2014,14:40:00,15:32:00,Local,52.0
157,01697044444,1,07748555555,13/02/2014,13/02/2014,20:25:00,20:39:00,Mobile,350.0
158,01697044444,1,01695555555,14/02/2014,14/02/2014,14:00:00,14:25:00,Local,100.0
159,01697044444,1,08456105555,22/02/2014,22/02/2014,12:40:00,12:57:00,National,136.0
160,01697044444,0,01695555555,17/01/2014,17/01/2014,20:20:00,20:45:00,Local,100.0
161,01697044444,1,01695555555,14/02/2014,14/02/2014,18:50:00,19:15:00,Local,100.0
162,01697044444,0,07748555555,24/01/2014,24/01/2014,01:00:00,01:14:00,Mobile,350.0
163,01697044444,1,01695555555,28/01/2014,28/01/2014,21:15:00,21:40:00,Local,100.0
164,01697044444,1,01695555555,05/02/2014,05/02/2014,20:55:00,21:20:00,Local,100.0
165,01697044444,0,08456105555,19/01/2014,19/01/2014,15:55:00,16:27:00,National,128.0
166,01697044444,1,01695555555,28/01/2014,28/01/2014,14:45:00,15:10:00,Local,100.0
167,01697044444,0,59955555555,10/02/2014,10/02/2014,17:55:00,18:32:00,Intl,925.0
168,01697044444,1,01695555555,08/02/2014,08/02/2014,15:35:00,16:00:00,Local,100.0
169,01697044444,1,08456105555,01/01/2014,01/01/2014,10:00:00,10:17:00,National,136.0
170,01697044444,1,01695555555,06/01/2014,06/01/2014,22:45:00,23:37:00,Local,52.0
171,01697044444,1,01695555555,15/02/2014,15/02/2014,13:55:00,14:20:00,Local,100.0
172,01697044444,0,59955555555,25/01/2014,25/01/2014,18:05:00,18:37:00,Intl,960.0
173,01697044444,0,08456105555,02/02/2014,02/02/2014,17:30:00,18:02:00,National,128.0
174,01697044444,0,59955555555,08/02/2014,08/02/2014,00:45:00,01:08:00,Intl,690.0
175,01697044444,1,59955555555,22/01/2014,22/01/2014,08:35:00,08:58:00,Intl,690.0
176,01697044444,1,01695555555,31/12/2013,31/12/2013,14:15:00,14:31:00,Local,64.0
177,01697044444,0,07748555555,09/01/2014,09/01/2014,18:10:00,18:15:00,Mobile,125.0
178,01697044444,1,08456105555,11/01/2014,11/01/2014,17:20:00,17:28:00,National,64.0
179,01697044444,0,01695555555,04/02/2014,04/02/2014,22:25:00,22:41:00,Local,64.0
180,01697044444,1,07748555555,31/01/2014,31/01/2014,18:50:00,18:55:00,Mobile,125.0
181,01697044444,0,01695555555,12/02/2014,12/02/2014,21:30:00,21:46:00,Local,64.0
182,01697044444,0,59955555555,22/01/2014,22/01/2014,20:05:00,20:28:00,Intl,690.0
183,01697044444,1,01695555555,27/01/2014,27/01/2014,13:55:00,14:29:00,Local,34.0
184,01697044444,0,01695555555,09/02/2014,09/02/2014,17:50:00,18:24:00,Local,34.0
185,01697044444,0,08456105555,02/02/2014,02/02/2014,14:25:00,14:48:00,National,92.0
186,01697044444,1,59955555555,05/01/2014,05/01/2014,15:30:00,15:58:00,Intl,700.0
187,01697044444,1,01695555555,23/02/2014,23/02/2014,18:55:00,19:29:00,Local,34.0
188,01697044444,0,01695555555,07/02/2014,07/02/2014,17:10:00,17:26:00,Local,64.0
189,01697044444,1,01695555555,16/02/2014,16/02/2014,08:20:00,08:54:00,Local,34.0
190,01697044444,0,01695555555,14/02/2014,14/02/2014,04:30:00,04:46:00,Local,64.0
191,01697044444,0,01695555555,12/01/2014,12/01/2014,13:15:00,13:49:00,Local,34.0
192,01697044444,1,01695555555,01/01/2014,01/01/2014,21:20:00,21:36:00,Local,64.0
193,01697044444,1,01695555555,27/01/2014,27/01/2014,17:30:00,18:04:00,Local,34.0
194,01697044444,1,01695555555,16/02/2014,16/02/2014,12:50:00,13:24:00,Local,34.0
195,01697044444,1,01695555555,06/01/2014,06/01/2014,13:50:00,14:24:00,Local,34.0
196,01697044444,1,01695555555,22/02/2014,22/02/2014,18:50:00,19:06:00,Local,64.0
197,01697044444,1,08456105555,03/02/2014,03/02/2014,15:10:00,15:33:00,National,92.0
198,01697044444,0,01695555555,23/02/2014,23/02/2014,22:45:00,23:19:00,Local,34.0
199,01697044444,1,01695555555,08/02/2014,08/02/2014,19:05:00,19:21:00,Local,64.0
200,01697044444,0,01695555555,09/02/2014,09/02/2014,21:25:00,21:59:00,Local,34.0
201,01697044444,1,01695555555,13/02/2014,13/02/2014,17:55:00,18:11:00,Local,64.0
202,01697044444,0,01695555555,04/01/2014,04/01/2014,02:20:00,02:36:00,Local,64.0
203,01697044444,0,01695555555,27/01/2014,27/01/2014,14:35:00,15:09:00,Local,34.0
204,01697044444,1,01695555555,09/01/2014,09/01/2014,00:40:00,00:56:00,Local,64.0
205,01697044444,0,07748555555,17/02/2014,17/02/2014,16:40:00,16:51:00,Mobile,165.0
206,01697044444,1,07748555555,17/01/2014,17/01/2014,17:15:00,17:20:00,Mobile,125.0
207,01697044444,0,01695555555,22/01/2014,22/01/2014,17:50:00,18:06:00,Local,64.0
208,01697044444,0,59955555555,18/02/2014,18/02/2014,15:00:00,15:23:00,Intl,690.0
209,01697044444,1,01695555555,17/01/2014,17/01/2014,19:40:00,19:56:00,Local,64.0
210,01697044444,0,07748555555,03/01/2014,03/01/2014,22:25:00,22:30:00,Mobile,125.0
211,01697044444,0,01695555555,24/01/2014,24/01/2014,18:35:00,18:51:00,Local,64.0
212,01697044444,1,59955555555,21/01/2014,21/01/2014,19:10:00,19:33:00,Intl,690.0
213,01697044444,0,01695555555,12/02/2014,12/02/2014,18:50:00,19:06:00,Local,64.0
214,01697044444,1,08456105555,05/01/2014,05/01/2014,13:40:00,14:03:00,National,92.0
215,01697044444,0,07748555555,03/02/2014,03/02/2014,21:00:00,21:11:00,Mobile,165.0
216,01697044444,0,07748555555,09/02/2014,09/02/2014,15:00:00,15:11:00,Mobile,165.0
217,01697044444,0,01695555555,21/01/2014,21/01/2014,12:50:00,13:06:00,Local,64.0
218,01697044444,0,01695555555,10/01/2014,10/01/2014,13:35:00,13:51:00,Local,64.0
219,01697044444,0,01695555555,09/02/2014,09/02/2014,12:55:00,13:29:00,Local,34.0
220,01697044444,1,07748555555,11/02/2014,11/02/2014,21:35:00,21:40:00,Mobile,125.0
221,01697044444,0,01695555555,11/01/2014,11/01/2014,19:35:00,19:51:00,Local,64.0
222,01697044444,0,07748555555,10/02/2014,10/02/2014,16:50:00,17:01:00,Mobile,165.0
223,01697044444,0,01695555555,11/01/2014,11/01/2014,14:55:00,15:11:00,Local,64.0
224,01697044444,1,08456105555,19/02/2014,19/02/2014,20:20:00,20:28:00,National,64.0
225,01697044444,1,01695555555,16/02/2014,16/02/2014,22:15:00,22:49:00,Local,34.0
226,01697044444,1,59955555555,11/02/2014,11/02/2014,14:05:00,14:28:00,Intl,690.0
227,01697044444,0,01695555555,23/02/2014,23/02/2014,17:10:00,17:44:00,Local,34.0
228,01697044444,1,01695555555,30/12/2013,30/12/2013,14:50:00,15:24:00,Local,34.0
229,01697044444,1,01695555555,21/02/2014,21/02/2014,17:20:00,17:36:00,Local,64.0
230,01697044444,1,59955555555,12/01/2014,12/01/2014,19:20:00,19:48:00,Intl,700.0
231,01697044444,0,01695555555,16/01/2014,16/01/2014,19:25:00,19:41:00,Local,64.0
232,01697044444,1,07748555555,14/02/2014,14/02/2014,02:05:00,02:10:00,Mobile,125.0
233,01697044444,0,01695555555,16/01/2014,16/01/2014,18:00:00,18:16:00,Local,64.0
234,01697044444,0,07748555555,26/01/2014,26/01/2014,15:00:00,15:12:00,Mobile,180.0
235,01697044444,0,07748555555,18/01/2014,18/01/2014,20:10:00,20:15:00,Mobile,125.0
236,01697044444,0,01695555555,30/12/2013,30/12/2013,04:20:00,04:54:00,Local,34.0
237,01697044444,0,01695555555,30/12/2013,30/12/2013,23:25:00,23:59:00,Local,34.0
238,01697044444,1,01695555555,26/01/2014,26/01/2014,13:20:00,13:54:00,Local,34.0
239,01697044444,1,01695555555,03/01/2014,03/01/2014,18:40:00,18:56:00,Local,64.0
240,01697044444,1,01695555555,31/01/2014,31/01/2014,20:55:00,21:11:00,Local,64.0
241,01697044444,0,07748555555,01/02/2014,01/02/2014,12:40:00,12:45:00,Mobile,125.0
242,01697044444,1,01695555555,12/02/2014,12/02/2014,20:15:00,20:31:00,Local,64.0
243,01697044444,0,01695555555,25/01/2014,25/01/2014,20:50:00,21:06:00,Local,64.0
244,01697044444,1,01695555555,20/01/2014,20/01/2014,11:25:00,11:59:00,Local,34.0
245,01697044444,1,01695555555,16/02/2014,16/02/2014,16:40:00,17:14:00,Local,34.0
246,01697044444,1,01695555555,20/02/2014,20/02/2014,18:35:00,18:51:00,Local,64.0
247,01697044444,0,01695555555,19/01/2014,19/01/2014,18:30:00,19:04:00,Local,34.0
248,01697044444,1,01695555555,04/02/2014,04/02/2014,19:05:00,19:21:00,Local,64.0
249,01697044444,1,01695555555,08/02/2014,08/02/2014,19:40:00,19:56:00,Local,64.0
250,01697044444,0,08456105555,30/01/2014,30/01/2014,17:15:00,17:23:00,National,64.0
251,01697044444,1,01695555555,03/02/2014,03/02/2014,19:50:00,20:24:00,Local,34.0
252,01697044444,1,07748555555,23/01/2014,23/01/2014,09:50:00,09:55:00,Mobile,125.0
253,01697044444,1,01695555555,06/02/2014,06/02/2014,19:35:00,19:51:00,Local,64.0
254,01697044444,1,08456105555,15/02/2014,15/02/2014,21:10:00,21:18:00,National,64.0
255,01697044444,1,07748555555,18/02/2014,18/02/2014,19:45:00,19:50:00,Mobile,125.0
256,01697044444,0,07748555555,25/01/2014,25/01/2014,20:30:00,20:35:00,Mobile,125.0
257,01697044444,1,07748555555,21/02/2014,21/02/2014,20:45:00,20:50:00,Mobile,125.0
258,01697044444,0,01695555555,02/01/2014,02/01/2014,14:10:00,14:26:00,Local,64.0
259,01697044444,1,01695555555,01/02/2014,01/02/2014,16:00:00,16:16:00,Local,64.0
260,01697044444,0,01695555555,02/02/2014,02/02/2014,22:00:00,22:34:00,Local,34.0
261,01697044444,0,07748555555,17/02/2014,17/02/2014,22:30:00,22:42:00,Mobile,180.0
262,01697044444,0,01695555555,13/01/2014,13/01/2014,18:40:00,19:14:00,Local,34.0
263,01697044444,0,59955555555,04/02/2014,04/02/2014,17:50:00,18:13:00,Intl,690.0
264,01697044444,1,01695555555,04/01/2014,04/01/2014,20:15:00,20:31:00,Local,64.0
265,01697044444,0,08456105555,04/01/2014,04/01/2014,21:30:00,21:38:00,National,64.0
266,01697044444,0,01695555555,15/02/2014,15/02/2014,20:10:00,20:26:00,Local,64.0
267,01697044444,0,01695555555,17/02/2014,17/02/2014,11:00:00,11:34:00,Local,34.0
268,01697044444,1,07748555555,17/02/2014,17/02/2014,19:55:00,20:07:00,Mobile,180.0
269,01697044444,1,01695555555,30/01/2014,30/01/2014,21:35:00,21:51:00,Local,64.0
270,01697044444,1,07748555555,31/12/2013,31/12/2013,20:35:00,20:40:00,Mobile,125.0
271,01697044444,1,01695555555,08/01/2014,08/01/2014,19:40:00,19:56:00,Local,64.0
272,01697044444,1,08456105555,03/02/2014,03/02/2014,14:10:00,14:33:00,National,92.0
273,01697044444,1,08456105555,01/01/2014,01/01/2014,20:05:00,20:13:00,National,64.0
274,01697044444,0,01695555555,21/01/2014,21/01/2014,21:35:00,21:51:00,Local,64.0
275,01697044444,1,01695555555,17/01/2014,17/01/2014,18:00:00,18:16:00,Local,64.0
276,01697044444,0,01695555555,05/02/2014,05/02/2014,19:20:00,19:36:00,Local,64.0
277,01697044444,1,59955555555,06/01/2014,06/01/2014,17:05:00,17:33:00,Intl,700.0
278,01697044444,0,01695555555,07/01/2014,07/01/2014,13:20:00,13:36:00,Local,64.0
279,01697044444,1,07748555555,06/02/2014,06/02/2014,15:40:00,15:45:00,Mobile,125.0
280,01697044444,0,01695555555,10/02/2014,10/02/2014,17:15:00,17:48:00,Local,33.0
281,01697044444,0,01695555555,31/01/2014,31/01/2014,18:25:00,18:41:00,Local,64.0
282,01697044444,0,01695555555,05/02/2014,05/02/2014,20:10:00,20:26:00,Local,64.0
283,01697044444,1,01695555555,30/01/2014,30/01/2014,20:40:00,20:56:00,Local,64.0
284,01697044444,1,08456105555,18/01/2014,18/01/2014,20:25:00,20:33:00,National,64.0
285,01697044444,1,08456105555,14/02/2014,14/02/2014,21:40:00,21:48:00,National,64.0
